rating,review_text,customer
5,"Marie Dalrymple is a brilliant, client focused and super efficient individual. She makes complicated issues seem easy to resolve. She is always confident and oozes charm. She makes clients feel comfortable and is always completely on top of the situation, always finding creative solutions when necessary. I would recommend her to all of my friends.",Ascot Lloyd
5,"Just got off the phone to a very nice man. Raj was polite and very helpful, answering all my questions. Great service. Thank you.",Ascot Lloyd
5,"I have only positive things to say about the quality of service I received from mortgage broker Marie Dalrymple.  As someone with absolutely no prior experience or understanding of mortgages and how they work, the prospect of obtaining one was stressful and daunting. I cannot express my gratitude enough to Marie, who was always available to talk to, explained everything to me in plain terms and answered all my questions. Furthermore, she was so approachable and friendly which made the entire process so much less stressful.   She helped me pull together the information needed, and when it came to choosing between fixed or tracker (a big decision in the current market), helped me understand the pros and cons of each.  Marie submitted my application for me when I was ready, and less than 24 hours later I had been granted the formal offer from the lender. The process was so swift, and easy I couldnt believe it.  I cannot recommend Marie and ascot Lloyd enough, and would like to again reiterate my personal thanks to Marie for making what can be a very difficult process so seamless and easy.",Ascot Lloyd
5,Quick response with all actions undertaken efficiently and very nice manner.,Ascot Lloyd
1,most unhelpful service provider i have ever come across,Ascot Lloyd
5,Super prompt and friendly service. I always felt confident in the advice I received.,Ascot Lloyd
5,"We got a very prompt response to our questions and follow ups, with all the information we needed, thanks Marie",Ascot Lloyd
5,Craig for very professional in his services and kept us updated during the communication with third party. Polite and understanding manner was exceptional to our situation.,Ascot Lloyd
5,"Excellent service provided by Ascot Lloyd. Marie was extremely knowledgeable and attentive, understood my needs, and was very helpful and patient in explaining different options for my mortgage. Once I was ready to proceed, she was agile and kept me informed throughout.   My whole experience with Ascot Lloyd has been a very positive one, with both their personal financial advisory (Matt) and mortgage specialist (Marie) services. I would always go back to them and wouldn't hesitate to recommend Ascot Lloyd as trusted professionals.",Ascot Lloyd
5,"My private pension question for Ascot Lloyd was answered quickly, and efficiently. The lady I spoke to was straight onto my pension provider and the information I needed arrived very soon after. Great customer service, thank you and...thank you Ascot Lloyd!!! Gary",Ascot Lloyd
5,Raj was very approachable and knowledgeable.  He understood my enquiry clearly and provided the answers I needed to make an informed decision,Ascot Lloyd
5,"We�ve worked with Marie at Ascot Lloyd for many years - she�s helped us source all of our residential and buy-to-let mortgages to date. We�ve always been impressed by, and grateful for, her advice and support. She�s lovely to deal with, responsive, and always has our best interests in mind.",Ascot Lloyd
5,I had constant reports on my Pension transaction as it was transferred and all arrangements completed in a timely manner.,Ascot Lloyd
5,Very well explained by your adviser with easy to follow instructions,Ascot Lloyd
5,"Friendly informative, couldn�t have been more helpful, nice chap ??",Ascot Lloyd
5,Raj was extremely helpful and made the process very straightforward. Highly recommended.,Ascot Lloyd
5,"My experience with this company was brilliant. From start to finish, everything was explained well and nothing was too much trouble when I asked stupid questions. Well done, I just wish every company was a pleasure to deal with like yours.",Ascot Lloyd
5,"Very friendly, cheerful and helpful young woman made an appointment for me.",Ascot Lloyd
5,Nigel was knowledgable and took time to explain everything to me .,Ascot Lloyd
2,"the review itself went on too long with too many personal questions, the crux of the matter the actual pension is not discussed enough, or has enough information about the pension options",Ascot Lloyd
1,I would give zero if I could. I dealt with Sam in relation to transferring out of a defined benefit pension scheme. After transferring out of my scheme at 49 Ascot Lloyd changed their process and told me it couldn�t take place until I was 50. I believe 49 was unachievable and against guidelines. Two weeks after I was 50 they told me it would not take place. I can no longer retire early as promised based on the estimated figures now being some �600k lower. No apologies from anyone of any seniority. No attempt to offer compensation. Appalling service and not to be trusted. STAY AWAY.,Ascot Lloyd
5,"Recently, dealt with Ascot Lloyd and spoke with Adam. He was very helpful, knowledgable and understanding. He was very supportive as I was supporting my mum over finacial advice but the remained honest and open for us to make formal descions.",Ascot Lloyd
5,"Professional. Person centred. Courteous, and appropriately friendly. Knowledgeable. Attention to detail. Ensures understanding at all times. Patient, and listens. Gives ample opportunity for questions. Always on time with telephone appointments. Thorough. Clear communication. Always available outside appointments. Paperwork is accurate. Meetings are always a comfortable experience. I highly recommend Ascot Lloyd as financial advisers.",Ascot Lloyd
5,It was our first conversation with Nigel but he talked us through everything knowledgeably and answered all our questions to ensure we understood the whole process. And importantly understood our requirements.,Ascot Lloyd
5,"Talking to Nigel for the first time I found him to be helpful, polite and knowledgeable.  As a pensioner with very little knowledge of the financial market this was a great help.",Ascot Lloyd
